,stars_x,useful,text,name,address,postal_code,stars_y,attributes,categories
987,1,0,"This has got to be the absolute worst place to stay in the area. I stayed here several years ago and it was not this run down. The SMELL inside the hotel (I don't know if that's what it can be called) and inside the rooms is ATROCIOUS. The bottom of the pool is black, the carpets are filthy, the rooms are filthy and outdated, and the front desk did not seem to care too much about these concerns. I ended up checking out a few hours later and switching to a much better hotel in the area. DO NOT STAY HERE.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
988,2,0,"I stayed at this hotel during Epic's annual conference. The staff at the front desk and restaurant/bar are great. The lobby is inviting, but that is where the good ends. The rooms are dated and smell terrible. There is nothing positive to say about the room experience, it is simply bad!",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
989,2,0,"Just when I thought they were going to get a few more stars... then I saw this under the sink!  This is one of the busiest weeks in Madison as there is some big health convention in town.  Rooms are going for upward to $700/night!  So you can imagine my satisfaction when I found this little gem at a small fraction of that amount.  I'm religiously a Marriott brand person, for good reasons, but this time around even Marriott couldn't provide a rate that would fall into my company's travel policy.  So I took a chance on the Ho-Jo. Beds?  OK.  Not the most comfortable but at least they didn't have bed bugs. Carpet? OK.  Doesn't appear to be that clean but that's why I  travel with flip flops.  Tv? Good selection of channels and clear reception.  Free breakfast and free parking! Things were looking up until I saw this disaster under the bathroom sink.  I don't think I'll sleep well tonight for fear of some bug or rodent that's going to crawl out of his hole for the night in search of food.  Thankfully I only have to endure this for one night.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
990,5,2,This is a very nice place and Mike that serves the breakfast has a wonderful additued every morning as he serves the breakfast here.,Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
991,4,1,Restaurant is best kept secret in Madison. We go for the Friday night fish fry. You get 3 pieces of cod choice of potatoe cole slaw baked bean and rye bread for under 11$. It's usually not busy so there's no wait. The food is always good and service is also good.,Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
992,4,0,"PROS: clean rooms, great staff , wonderful breakfast! Lounge and small restaurant on site open 5-11, easy access to downtown and the zoo.

CONS: thin walls, bed wasn't very comfortable (otherwise I would have given 5stars)",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
993,2,0,"Property needs major overhaul. Old and a bit unfresh smelling. See the picture from my bathroom, this was crawling on the floor and in to the shower, glad I was traveling alone as my wife would not have done well seeing this creature in our room. The price should be more like Hotel 6 at $45 per night, I paid almost twice that. Bad value for money. Bar closed at 9 or 10 so I had to go elsewhere for a beer. Now I know why I stopped going to Howard Johnson hotels, when I was younger they were nicer. Not so good any more.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
994,1,0,Don't stay here. Not even worth the cheaper price. Everything about it sucks. Not much to say.,Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
995,3,0,Room was clean and comfortable. Best part was the hot breakfast. Mike was a huge hit with our group. Not sure if he is hired to be so comical but he does a great job making guests feel important.,Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
996,3,2,"He hotel itself is definitely a little bit dated, the lobby is nice, but the rooms are a little bland. The beds were a little bit hard, which I don't actually mind, but I can see how many others wouldn't like it.  free breakfast is very basic, potatoes, scrambled eggs, sausages, french toast and cold cereal. For an inexpensive hotel, I guess you shouldn't expect much more. 

The best part of this hotel is the friendly staff, and the pub just off the main lobby. It's a comfortable atmosphere, the gentleman running the bar/serving was very attentive and the prices are very good. I had the buffalo wings, and Ho-Jo sandwich. Both were delicious, I would recommend. 

For the price, it's a good option if you don't want to break the bank.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
997,1,0,The Rooms Have Sticky Areas And The Front Desk Lady Manager Named Yusra Saleem She Don't Take The Time She Takes The Other Employees Away From People That Want To Talk With Them And She Expects The Guest To Clean Up Others People's Messes And The Laundry Room Was Dirty And Yusra Saleem Accuses People Taking To Much Food,Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
998,1,0,"My in laws first stayed here 6 years ago, it's been going downhill ever since, rundown, smells of smoke and chemicals. The pool and hot tub, the only reason they stay there are worse and or out of order. This year the hot tub out again, a a floating cam light in the pool with the wires dangling, is that safe(still attached)?!",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
999,1,0,"Wow. This place was an absolute dump. Where to even start? The walls were dirty, the carpet was stained. There were holes in the bed skirt and the curtains. The finish on the bed stand and desk were warped and bubbled. There was tape and crepe paper suck over the bathroom door from some previous party held in our room - not to mention confetti on the floor. It seriously felt as though our room hadn't been cleaned before we occupied it. The bathroom door knob didn't work well, the toilet ran. We stayed here because they allow dogs, but NEVER again.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1000,2,1,"This hotel was a bad experience. Where to start? The beds were ridiculously small and are probably suitable for one adult. The rooms were pretty rundown and the bathroom was weird. The sink and shower both drained very very very slowly and the toilet was easily plugged. Now, getting to the room was a total nightmare. I stayed in a room where the hallway had a few stairs after the actual elevator to the 2nd floor. So, we couldn't get the luggage cart down the stairs. We had to unload the whole cart and carry the luggage down to the room. The room didn't have a microwave but, the microwaves were scattered throughout the hallways. This was pretty inconvenient. The only reason I rate this hotel 2 stars instead of 1 is because of the amenities and staff. The hotel included free breakfast and also had a large pool, arcade and gym. The staff was very friendly(other than a select few individuals.) Overall, I wasn't too impressed with this hotel",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1001,1,1,Walked in and smelled like lots of chemicals. Initially went to use the bathroom and there was remnants of someone's menstrual cycle on and under the toilet seat.  Housekeeping promptly cleaned it.  Not sure how that could be missed. The breakfast was flavorless. The man in the apron singing about god and Christmas at breakfast was enough to drive us to go eat in our room.,Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1002,4,0,"Great hotel. Comfortable , clean and big rooms. The layout of the entire hotel is a bit confusing but all the amenities are above expectations. They even gave me a voucher for a free drink when I checked in. The food in the hotel bar and grill is pretty average but acceptable. I will probably eat outside of the hotel tomorrow but there are plenty of places within walking distance. Overall, very comfortable.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1003,2,1,"If the room had been cleaned properly, this hotel would have easily earned another star. I would consider staying here again, but if the room is not clean I will take the time to complain and get some of my money back. I added some photos I took of our room at this hotel that might get taken down so let me describe them for you: One photo was of the carpet in between our bed and the nightstand, which was dirty and some of the debris included a glowstick (how do you miss that?) and a pretzel. If you don't clean up food it attracts bugs! Which leads us to the second picture, which was of the top of the nightstand and some disembodied insect parts i found there. Mostly legs. It was gross. Also there was a long hair dangling from the lampshade by the bed. CLEAN your hotel rooms! This hotel would be great if they hired a competent housekeeping staff. Location was nice and the amenities were just fine, but for the state the room was in I would say that I definitely overpaid.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1004,2,0,"You get what you pay for. If all you want is an inexpensive place to take a shower, go to sleep, and leave, for just a quick stay over, this place works well. You'll get a clean bed and bathroom for the night. 

But if you want any kind of positive experience, this isn't the place for you. The lobby smells, the wallpaper is peeling, and other than two very kind gentlemen in the breakfast area, the staff is unfriendly and unhelpful. They treat you like your needs are inconvenient, answering your questions with the raised eyebrow of ""why are you bothering me?"" Even at the front desk. 

Sample conversation that actually happened:
Me: do you have a workout area?
Receptionist: yes. 
Me: ... Where is it?
Receptionist: in the game room. 
Me: ... Where is that?
Receptionist: :::rolls eyes and only points down the hall:::

One other woman was outright rude, loudly announcing that I should ""leave the breakfast area and not coming back without some real shoes."" Then she stood and waited, arms crossed, and watched until I picked up my things and left. If you have to say something to a guest, privacy and quiet and an apologetic attitude is the way. She was openly, publicly rude. I wouldn't come back here for her behavior alone.

Also, the walls are so thin, I could hear the bowel movements of the person in the room next to me. Lovely.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1005,1,6,"Where do I begin...

I walked in this hotel from a long flight from New York City for my cousin's wedding. Maribel, the check in girl, was clearly having a rough night. After notifying me that I only booked one room, after I told her I had two rooms and to check under other names, she informed me that I needed to call hotels.com. I had no problem doing that. She was clearly having a bad day and was interested in transferring her anger to someone else. 

First of all, the customer service was the worse I have ever experienced in my life. I have stayed in a favela in Brazil, a luxury hotel in Paris, a beach resort in Grand Cayman, on the waterfront in Capetown, South Africa and numerous domestic locations. And I have never felt so undervalued, humiliated, and disturbed as a customer. I felt targeted, since I checked in with a group of African Americans in a hotel that was shockingly white. I did not want to be serviced by the rude girl, Maribel so I asked to speak to Elizabeth. She informed me that she had to speak with other customers. I waited. After she started to help me, they completely ignored me, talking about me within earshot. I was floored. 

After asking to speak to a manager,  I was led to the security. The security told me that they were refusing my services and that I had to leave. I can not believe it. I have never in my life felt so discriminated, targeted, and offended. This was the worse experience. I had to scramble to find another hotel. They told me they refunded my money and they did not. I had to use the security guard as a proxy. This, while my parents were treated rudely, my sister was ignored after checking in, then they called the police on my two aunts, several female cousins and described my 1 male cousin as a perp. Completely out of hand. Another customer, who happened to be a white woman, had to come to our aide and explain to the officers what happened. Maribel left the hotel in a taxi while my family was still in the lobby. I left. 

It was completely uncalled for. It was so belligerent and violent of them to display that level of aggression towards customers. My family had already checked in and paid and they refused to talk to them. I didn't know if I was in 2015 America or 1915. I just have never had such a terrible experience. I would suggest that no one in their right mind stay at a hotel like this. 

This hotel is an absolute customer service nightmare. You will not only feel unwanted but you will see first hand the challenges that this hotel has failed to address.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1006,3,0,"I travel a lot between work and personal stuff. We came across this location on Hotwire while on the road, deciding we needed to get some shut eye. As I sit in the hotel bar after driving 500 miles, with a 2-hour pit stop at Chicago's Navy Pier, this is my midnight review:

Hotel clerk: ""chill"" per my 17 year old. 5 stars.
Hotel condition: halls: 1 star. Overall, 2.5.
Bartender: 5. Awesome. He kept it open for a few of us. I paid $8 for a bottle of IPA and two Spotted Cow drafts ... wow. I feel guilty paying so little.
Bar: 3 stars. Darts and pool work. Old arcade machines do not. Clean, just not swank or cozy.
Hotel room: 3 stars. Way better than the gross hall, deteriorating condition of the larger building.

This is not the hotel chain I remember as a kid 40 years ago. What happened?  So why a 3 and not a 2? It delivers ... bar open past midnight, great staff, and the room is in good condition, well, great, actually. A solid 3 seems fair.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1007,1,4,"I stay in this hotel regularly for military duty. Over the years I've heard reports of bed bugs being found in the rooms. I always check the corners of the mattress, but this was not enough. On June 5-6th, 2014 I woke up to bed bugs crawling all over my pillows. After switching rooms and still not feeling comfortable I was switched to a different (and much better hotel -- The EconoLodge, also on East Washington). Management was extremely insensitive as the female manager attempted to reassure me that they take the proper procedures to rid their hotel of bed bugs but never once apologized to me; she was more concerned with highlighting the hotel's procedures (which were NOT followed properly, obviously). Military PUBLIC HEALTH inspected the room and found the bed bugs infestation under the mattress. They confirmed the proper procedures were NOT followed and that no one had checked my room in 5-6 days and that if they had they would have seen the sure signs of bed bugs. The State Health Department was also notified. I had to go to the ER due to the allergic reaction from the bites. Since Friday I have found over 100 bites all over my body and I'm on steroids/other medications. In addition, I have had to all but quarantine all my belongings in order to not bring bed bugs into my home. Lastly, my car was broken into last year while parked at this hotel. OVERALL, DO NOT STAY IN THIS HOTEL.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1008,1,1,I don't think I've ever given this bad of a rating but this place was just plain gross the room was not fully cleaned with what looked like black residue on the bathroom counter,Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1009,1,0,"If I could give this zero stars, I would. I don't even know where to start because it was all so terrible. 

Hmmm, where to begin: First off, there was no one behind the desk when we went to check in. After an obnoxious amount of time and me somewhat passive-aggressively tapping my fingers on the counter, a woman unapologetically walked out. She seemed to be the manager yet had no idea how to look us up, so the simple process of checking my husband and I in took around 10 minutes. Fine, not a huge deal, I'm not that petty, let's move on. 

The layout. I've gotten through fun houses drunk in the dark at State Fair more easily then I was able to navigate this place. It defies all logic the way it's set up and once you find your room, you may be reluctant to leave it lest you never find your way back. Except that you will want to leave it, immediately. Because it's filthy. The hallway smells like a lovely juxtaposition of baby puke, mildew, stale smoke, and fried food. The rooms smell like all of the aforementioned plus a healthy dose of gym socks. Our room looked like it hadn't been vacuumed since the place was built. Food crumbs right out in the open, and not tiny crumbs but entire things like fortune cookies, dog food and Cheetos. Everything was coated in layers of sticky dust. More food (human and dog) in the bedside table drawer. The edges of the entire room were coated with nastiness and had never seen the attachment of a vacuum. The curtains were covered in what looked like spaghetti sauce, chocolate milk, and boogers. Grout in bathroom was practically growing its own garden of mold. I've had better pillows at my gynecologist's office. Don't look under the bed skirt if you want to sleep ever again. I'd rather have discovered a clown under there than what I did happen across. Oh, and the air conditioning sent me into a vicious asthma attack, so that was fun. 
The key cards barely worked and it took several minutes to get in.  My 70-year old mom who was with us had to leave the door unlocked and slightly ajar whenever she went outside to smoke.  Anyone could have gotten into the room while she wasn't there and speaking of which, the side parking lot where the front desk woman told us to park at night is full of shady people, many of whom were also hanging out in the courtyard. The doors from the courtyard into the hotel are unlocked and do not require a key card, either, which means said shady people can roam the halls freely. And they were. 

Then there's the pool, which was the only reason we booked this place. I wanted to swim so badly, but the pool looked like something out of ""National Lampoon's Vacation"".  There isn't enough chlorine in the world to make that pool swimmable. It was also colder than Lake Michigan and probably much dirtier. 

Lastly, every ice and vending machine in the entire hotel was out of order.  I take that back, the soda machine in the lobby worked but was out of stock of pretty much everything except grape soda. But ice? Forget it. Every floor, the commons areas, nada. The out of order ice machines made a loud torturous beeping sound that could be heard from anywhere in the hotel, as if the machines themselves were crying out to be rescued from the endless doom of occupying the halls of such a disgusting dump. There also is no mini-fridge in the room just in case you were entertaining the preposterous notion of having any food or drinks at less than room temperature, although I suppose you could toss all your beers and waters into the pool to cool them down. 
For obvious reasons, we didn't even bother with the bathroom coffee maker for fear of what might be lurking in there and steered clear of the continental breakfast.  For what we paid, we could have gotten something halfway decent and dare I say, enjoyable.  Instead, we just wanted to dip ourselves in Lysol the second we left. I'd rather sleep next to a Dumpster in an alley in New Orleans than stay here ever again.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1010,1,0,"So May 2,2019 I spent the night here and we forgot a blanket in the room. We called the hotel and they found the blanket. My son drove to the hotel (from Chicago) and no one could find the blanket. I called the next day to talk with a manager and he said he would look into the issue and call me back. He called back about 45 minutes later and said he reviewed the footage from the security camera and he can see a staff member using the blanket and then packing it up with the stuff she took home with her. He also said he was going to call her in and work this out so we could get our blanket back. I never heard from them again. I have called the hotel twice a week for 8 weeks now and no one will call me back about a refund for the blanket or the gas/tolls for the wasted trip. I have contacted corporate and they have told me I have to work directly with the hotel because this is now a legal issue and they will not support the hotel on these kinds of issues. So my warning is DON'T TRUST anyone at this hotel as that have no honor for items that are not theirs!!!!",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1011,2,1,"Very disappointed in the front desk staff.  Not only were they not helpful, but there was this extremely rude, dark hair, short man that checked me in. He made me feel that I was a big bother. I'm assuming I disrupted his nap in the back room.
  On the positive side, the rooms were clean. And the singing gentleman that takes care of the continental breakfast was a real hoot, making everyone smile. 
There seemed to be many locals that were living there that were causing trouble. Police were there both nights I was there. 
There was an intoxicated man that almost drowned in the pool if it wasnt for my friends who pulled him out gave him CPR and called 911. Again, no thank you from the staff. 
The group of us that stayed there all decided we won't be returning next time we visit Madison.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1012,1,1,"I had a choice of 3 hotels, spent $100, and was thoroughly disappointed in Howard Johnson. Overpriced and overestimated. Amenities mediocre, the pool had 40 kids (unregistered guests) the paint on the hallway walls was aged. Plaza, not.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1013,1,0,"Beware.  My husband and I reserved a room at the Howard Johnsons hotel in Madison.  I made the reservation months ago to attend a family wedding.  The reservation was made through Hotel.com and received confirmation of the reservation.  The day of wedding I received from Hotel.com a reminder of the reservation.  On the way to Madison we called the hotel to ask if early check in was available.  Maribell (front desk associate)  said; ""we don't have a reservation for you because you called and cancelled the room.""  I told her she is mistaken.  She said; ""theres nothing I can do because the room is cancelled.""  I spent the next 10 minutes explaining to Maribell that my room wasn't cancelled by me and this is nonsense because the room would have been canceled through Hotel.com and not through contacting hotel; Hotel.com has confirmation that the reservation wasn't cancelled.  Maribell used the broken record technique on me:  ""you cancelled the room and there's nothing I can do.""  I contacted Hotel.com and they did a terrific job of exposing Maribells attempt to coverup that the hotel was overbooked and secured us the hotel room we reserved and paid for in advance.  Note:  the entire town was booked up with wedding and Badger game fans so we didn't have the option of taking our business elsewhere.  Shame on you Maribell for lying.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1014,1,0,"Terrible customer service. Double booked my room and they issued key cards to my room at almost midnight to others who tried to get into our room. 11:56pm Scared begeezus outta my wife n children. This is the first night of 3! When I called front desk for security they said basically oops day shift fault, doing best they can..? Really? No they are not. And minimalizing the intrusion only added insult to injury. My children are now scared and unable to sleep. It's not worthy of the Wyndham title or Howard Johnson. Needs new staffing and more accountability.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1015,3,0,"Stayed here on a Tuesday night. Check in staff was rude and seemed to have no time for us. The entrance, lobby, and breakfast area was nice. The room itself was average. There was a water stain on the ceiling and overall could use a little facelift, but the bed was comfortable and the bathroom clean. Breakfast in the morning had a nice selection and the morning staff was very friendly! Would recommend for a short stay at a good price. Location wise not great if you're wanting to explore downtown Madison, but if you're just passing through like we were, then would recommend.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1016,1,0,"My family and I had a very poor time at this hotel. The rooms were not taken care of or even cleaned before we arrived. The bed frames weren't even secured into place. The bathroom and ceiling had MOLD growing on it AND in our family friends hotel room next door. We found food scraps inside the chairs and between cushions. And the ENTIRE HALLWAY smelled of excessive MARIJUANA USE. Hallways had peelimg wallpaper. There was also Mold in the POOL, where the children were playing AND the pool needed immediaterepair as there were THREE pool lights broken on the side of the pool edge with EXPOSES WIRES going into the pool. The bathroom drain plug was broken and clogged. There was constant standing water in the bathtub. There was a DIRTY DIAPER under our bed. And the hotel room phones do not work when we tried contacting the front desk. We also reserved THREE ROOMS with a confirmation email FROM THE HOTEL but were only booked TWO ROOMS. And to top it off the card readers on the doors to the rooms and pool BARELY WORKED OR DIDN'T WORK AT ALL. My family and I will NEVER return back to this hotel.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1017,1,0,"Entered our room and found blood on and under the toilet seat. Housekeeping promptly cleaned it but wonder how that was missed. Hair was found throughout the room and found furnishings to be in a state of disrepair (cracks, stains, mold.) The complementary breakfast was not edible. Undercooked sausage, tasteless eggs and french toast. As we approached the dining area, we could hear a male staff singing loudly from the hallway. When we entered the area to see what the commotion was about (approx. 0830,) we found this staff singing and speaking loud enough to wake the dead. I was unaware that this hotel offered entertainment for breakfast, and I suspect the other families seated didn't either. We promptly left the area and returned to our room. When we went to check put 30 minutes later, this gentlemen could still be heard singing loudly as he was cleaning up the area. A pretty surreal experience that we will avoid in the future.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1018,1,0,"This was a terrible hotel. We walked in and no one was at the desk, we waited for longer than deemed fair. The check in took longer than it needed to be as well, the person checking us in seemed distracted and was not focused on helping us. We went to our room and noticed the sink handle was having trouble, you had to push really hard up in it to start it and it only had 2 levels, off and jet which would hurt your hand. The toilet was also almost impossible to flush. The quilts on the beds had stains and rips and loose strings. The beds were also very small. We went to the pool and saw that it had no stairs only ladders to get into the pool which would not help at all with a toddler. The pool also looked all scratched up and just not good looking. The ""hot tub/whirlpool"" also did not look that nice. There was also a funky smell. Personally I would say if you have a family and plan on staying there with a family you should stay elsewhere, if it is just you and maybe one more person and you don't want to spend money and you just need to stay the night and leave in the morning then sure stay there.



The website said it was a 2.5 star hotel but it was more of a no star hotel. The parking lot looked like an abandoned mall parking lot. The entry way stunk like a dusty corpse. We were given our room number only to find that it was dark stinky and dirty. The sink in the bathroom didn't work and the sheets and comforters were stained. The furniture were scratched and had sticker residue on it and a weird red sticky stain. We saw them moving a crib to someone's room and it looked like something out of a 1980s Russian orphanage. Checked out the pool and it was murky and dark, thought it might give me sepsis. Too disgusting couldn't even stay the night.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1019,1,0,"Stay away!!! I went with 7 girls and out of the 8 of us 5 have rashes all over our legs or arms!! The doctors say bed bug bites!! I called the hotel and of course they assured me this had never happened before and they checked and double checked and there is nothing in the three rooms we had. There's a post on yelp from august about the same thing! Terrible customer service and she made me feel like I was the idiot. Her response was ""did you go swimming? We use a lot of chlorine"" I showered off lady, this is not from chlorine.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
1020,4,0,"Sure it's a little bit worn around the edges. But there's nothing wrong with this hotel considering the great price, abundant parking, convenient location, and better than usual free breakfast. We found the staff pleasant, especially the maintenance lady, the cleaning ladies, and the high-energy breakfast host. The bar was supposed to close at 10 our first night but the friendly bartender kept it open much later since all the Badger fans in town for the game were still hanging out and having a good time.

Our room was clean, everything worked, and the price was right. Next time I am in Madison on a busy weekend when the really nice places downtown increase their rates beyond what I want to pay, I'll look to come back here where the prices are affordable and you are not that far away.",Howard Johnson Plaza Hotel by Wyndham Madison,3841 E.Washington Ave,53704,2.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
